bird_name,url,num,date_time,author
Broad-tailed Grassbird,https://ebird.org/species/brtgra2,# 数量:  1,1983-07-10 00:00,观察者:  Peter Kennerley
Painted Tiger-Parrot,https://ebird.org/species/patpar1,# 数量:  1,1983-07-03 06:00,观察者:  James Hammersley
Orange-billed Lorikeet,https://ebird.org/species/orblor1,# 数量:  X,1983-07-02 08:00,观察者:  James Hammersley
Sooty Honeyeater,https://ebird.org/species/soomel1,# 数量:  X,1983-07-02 08:00,观察者:  James Hammersley
Gray-streaked Honeyeater,https://ebird.org/species/blbhon1,# 数量:  1,1983-07-02 08:00,观察者:  James Hammersley
Eastern Crested Berrypecker,https://ebird.org/species/creber2,# 数量:  X,1983-07-02 08:00,观察者:  James Hammersley
Subalpine Robin,https://ebird.org/species/alprob1,# 数量:  X,1983-07-02 08:00,观察者:  James Hammersley
Alpine Munia,https://ebird.org/species/alpmun1,# 数量:  X,1983-07-02 08:00,观察者:  James Hammersley
Alpine Pipit,https://ebird.org/species/alppip1,# 数量:  2,1983-07-02 08:00,观察者:  James Hammersley
Caucasian Grouse,https://ebird.org/species/caugro1,# 数量:  3,1983-07-02 03:00,观察者:  Craig Robson
Tanna Fruit-Dove,https://ebird.org/species/tafdov1,# 数量:  X,1983-07-01 00:00,观察者:  Brynne Bryan
Kauai Nukupuu,https://ebird.org/species/nukupu2,# 数量:  1,1983-06-29 07:30,观察者:  Dennis Shepler
Nauru Reed Warbler,https://ebird.org/species/narwar1,# 数量:  X,1983-06-25 00:00,观察者:  Brynne Bryan
Mottled Munia,https://ebird.org/species/motmun1,# 数量:  X,1983-06-25 00:00,观察者:  Brynne Bryan
Orange-eyed Flatbill,https://ebird.org/species/orefly1,# 数量:  X,1983-06-23 00:00,观察者:  Ted Parker
Slate-colored Antbird,https://ebird.org/species/slcant3,# 数量:  X,1983-06-19 00:00,观察者:  Ted Parker
Wayanad Laughingthrush,https://ebird.org/species/wynlau1,# 数量:  1,1983-06-12 05:30,观察者:  David Pearson
Sunda Frogmouth,https://ebird.org/species/sunfro1,# 数量:  X,1983-06-12 00:00,观察者:  Andrew Mack
Oriental Bay-Owl,https://ebird.org/species/orbowl1,# 数量:  X,1983-06-12 00:00,观察者:  Andrew Mack
Tawny Straightbill,https://ebird.org/species/tawstr1,# 数量:  1,1983-06-07 06:45,观察者:  Doug McWhirter
Amazonian Elaenia,https://ebird.org/species/gryela2,# 数量:  X,1983-06-07 00:00,观察者:  Ted Parker
Garnet Robin,https://ebird.org/species/garrob1,# 数量:  1,1983-06-03 06:35,观察者:  Doug McWhirter
Orange-crowned Fairywren,https://ebird.org/species/orcfai1,# 数量:  4,1983-06-01 07:25,观察者:  Doug McWhirter
Black Sittella,https://ebird.org/species/blksit1,# 数量:  25,1983-06-01 07:25,观察者:  Doug McWhirter
Madarasz's Tiger-Parrot,https://ebird.org/species/matpar1,# 数量:  2,1983-05-31 06:00,观察者:  Doug McWhirter
Yellow-breasted Satinbird,https://ebird.org/species/yebsat1,# 数量:  1,1983-05-23 00:00,观察者:  Doug McWhirter
Striated Wren-Babbler,https://ebird.org/species/stwbab2,# 数量:  2,1983-05-18 00:00,观察者:  Karl Overman
Southern Silvery-Kingfisher,https://ebird.org/species/silkin1,# 数量:  2,1983-05-16 06:45,观察者:  Karl Overman
White-browed Tailorbird,https://ebird.org/species/whbtai1,# 数量:  1,1983-05-16 06:45,观察者:  Karl Overman
Falcated Wren-Babbler,https://ebird.org/species/fawbab1,# 数量:  1,1983-05-10 05:30,观察者:  Doug McWhirter
Palawan Scops-Owl,https://ebird.org/species/pasowl2,# 数量:  1,1983-05-09 04:30,观察者:  Doug McWhirter
Gray Imperial-Pigeon,https://ebird.org/species/gryimp1,# 数量:  1,1983-05-08 05:30,观察者:  Doug McWhirter
Palawan Flycatcher,https://ebird.org/species/palfly1,# 数量:  1,1983-05-08 05:30,观察者:  Doug McWhirter
Hook-billed Kingfisher,https://ebird.org/species/hobkin1,# 数量:  X,1983-05-07 00:00,观察者:  Nige Hartley
Yellow-eyed Black-Flycatcher,https://ebird.org/species/yebfly2,# 数量:  X,1983-05-07 00:00,观察者:  David Bishop
Luzon Racquet-tail,https://ebird.org/species/luzrat1,# 数量:  4,1983-04-25 08:00,观察者:  Stephen Gast
Benguet Bush Warbler,https://ebird.org/species/benbuw1,# 数量:  X,1983-04-25 08:00,观察者:  Stephen Gast
Eastern Dwarf Hornbill,https://ebird.org/species/bkdhor2,# 数量:  X,1983-04-23 00:00,观察者:  Colin T. Richardson
Crimson Fruitcrow,https://ebird.org/species/crifru1,# 数量:  2,1983-04-17 06:00,观察者:  Douglas Stotz
Rusty Whistler,https://ebird.org/species/ruswhi1,# 数量:  X,1983-04-11 06:00,观察者:  James Hammersley
Huon Melidectes,https://ebird.org/species/huomel1,# 数量:  X,1983-04-08 10:00,观察者:  James Hammersley
Huon Astrapia,https://ebird.org/species/huoast1,# 数量:  X,1983-04-08 10:00,观察者:  James Hammersley
Spangled Honeyeater,https://ebird.org/species/spahon1,# 数量:  X,1983-04-08 08:00,观察者:  James Hammersley
Emperor Bird-of-Paradise,https://ebird.org/species/ebopar1,# 数量:  X,1983-04-08 06:00,观察者:  James Hammersley
Black-capped Catbird,https://ebird.org/species/bkccat1,# 数量:  X,1983-04-04 07:00,观察者:  Nige Hartley
Southern Variable Pitohui,https://ebird.org/species/varpit3,# 数量:  X,1983-04-04 07:00,观察者:  Nige Hartley
Dimorphic Fantail,https://ebird.org/species/dimfan1,# 数量:  X,1983-04-04 07:00,观察者:  Nige Hartley
Mountain Owlet-nightjar,https://ebird.org/species/moonig1,# 数量:  X,1983-04-03 07:00,观察者:  James Hammersley
Mid-mountain Berrypecker,https://ebird.org/species/lebber1,# 数量:  X,1983-04-03 07:00,观察者:  James Hammersley
Wattled Brushturkey,https://ebird.org/species/watbrt1,# 数量:  X,1983-04-02 07:00,观察者:  James Hammersley
Papuan Treecreeper,https://ebird.org/species/paptre1,# 数量:  X,1983-04-01 15:00,观察者:  James Hammersley
Large-tailed Antshrike,https://ebird.org/species/latant1,# 数量:  2,1983-03-30 06:00,观察者:  Lucio 'Luc' Fazio
Mouse-colored Tapaculo,https://ebird.org/species/moctap1,# 数量:  2,1983-03-30 06:00,观察者:  Lucio 'Luc' Fazio
Chestnut-capped Foliage-gleaner,https://ebird.org/species/ccfgle1,# 数量:  1,1983-03-30 06:00,观察者:  Lucio 'Luc' Fazio
Araucaria Tit-Spinetail,https://ebird.org/species/artspi1,# 数量:  1,1983-03-30 06:00,观察者:  Lucio 'Luc' Fazio
Itatiaia Spinetail,https://ebird.org/species/itaspi1,# 数量:  5,1983-03-30 06:00,观察者:  Lucio 'Luc' Fazio
Blue-billed Black-Tyrant,https://ebird.org/species/bbbtyr1,# 数量:  5,1983-03-30 06:00,观察者:  Lucio 'Luc' Fazio
Buff-throated Warbling Finch,https://ebird.org/species/rrwfin1,# 数量:  8,1983-03-30 06:00,观察者:  Lucio 'Luc' Fazio
Thick-billed Saltator,https://ebird.org/species/thbsal1,# 数量:  2,1983-03-30 06:00,观察者:  Lucio 'Luc' Fazio
Buffy-fronted Seedeater,https://ebird.org/species/bufsee1,# 数量:  30,1983-03-29 06:00,观察者:  Lucio 'Luc' Fazio
Dusky-legged Guan,https://ebird.org/species/dulgua1,# 数量:  1,1983-03-27 13:00,观察者:  Lucio 'Luc' Fazio
White-browed Foliage-gleaner,https://ebird.org/species/whbfog1,# 数量:  2,1983-03-27 13:00,观察者:  Lucio 'Luc' Fazio
Black-and-gold Cotinga,https://ebird.org/species/bagcot1,# 数量:  1,1983-03-27 13:00,观察者:  Lucio 'Luc' Fazio
Serra do Mar Bristle-Tyrant,https://ebird.org/species/sdmtyr2,# 数量:  1,1983-03-27 13:00,观察者:  Lucio 'Luc' Fazio
Bay-chested Warbling Finch,https://ebird.org/species/bcwfin1,# 数量:  2,1983-03-27 13:00,观察者:  Lucio 'Luc' Fazio
Sooty Swift,https://ebird.org/species/sooswi1,# 数量:  25,1983-03-27 06:00,观察者:  Lucio 'Luc' Fazio
Rufous-backed Antvireo,https://ebird.org/species/rubant2,# 数量:  1,1983-03-27 06:00,观察者:  Lucio 'Luc' Fazio
Spot-billed Toucanet,https://ebird.org/species/spbtou1,# 数量:  1,1983-03-26 11:30,观察者:  Lucio 'Luc' Fazio
Slaty Bristlefront,https://ebird.org/species/slabri1,# 数量:  1,1983-03-26 11:30,观察者:  Lucio 'Luc' Fazio
Pin-tailed Manakin,https://ebird.org/species/pitman1,# 数量:  1,1983-03-26 11:30,观察者:  Lucio 'Luc' Fazio
Olive-green Tanager,https://ebird.org/species/olgtan1,# 数量:  3,1983-03-26 11:30,观察者:  Lucio 'Luc' Fazio
Trocaz Pigeon,https://ebird.org/species/tropig1,# 数量:  1,1983-03-26 00:00,观察者:  Ragnar Hall
Black-bellied Malkoha,https://ebird.org/species/blbmal1,# 数量:  2,1983-03-25 06:00,观察者:  Niels Poul Dreyer
Moustached Hawk-Cuckoo,https://ebird.org/species/mohcuc1,# 数量:  1,1983-03-25 06:00,观察者:  Niels Poul Dreyer
Yellow-crowned Barbet,https://ebird.org/species/yecbar1,# 数量:  1,1983-03-25 06:00,观察者:  Niels Poul Dreyer
Spotted Antpitta,https://ebird.org/species/spoant6,# 数量:  1,1983-03-25 00:00,观察者:  Douglas Stotz
Spot-throated Woodcreeper,https://ebird.org/species/sptwoo1,# 数量:  2,1983-03-25 00:00,观察者:  Douglas Stotz
White-eyed Tody-Tyrant,https://ebird.org/species/wettyr1,# 数量:  5,1983-03-25 00:00,观察者:  Douglas Stotz
Eastern Olivaceous Flatbill,https://ebird.org/species/olifla3,# 数量:  1,1983-03-25 00:00,观察者:  Douglas Stotz
Todd's Sirystes,https://ebird.org/species/todsir1,# 数量:  2,1983-03-25 00:00,观察者:  Douglas Stotz
Wing-banded Wren,https://ebird.org/species/wibwre1,# 数量:  8,1983-03-25 00:00,观察者:  Douglas Stotz
Mangrove Pitta,https://ebird.org/species/manpit1,# 数量:  2,1983-03-23 07:00,观察者:  Niels Poul Dreyer
Ash-winged Antwren,https://ebird.org/species/aswant1,# 数量:  1,1983-03-19 06:00,观察者:  Douglas Stotz
Brown-bellied Stipplethroat,https://ebird.org/species/brbant2,# 数量:  1,1983-03-19 06:00,观察者:  Douglas Stotz
Spot-backed Antwren,https://ebird.org/species/spbant4,# 数量:  1,1983-03-19 06:00,观察者:  Douglas Stotz
Curve-billed Scythebill,https://ebird.org/species/cubscy1,# 数量:  2,1983-03-19 06:00,观察者:  Douglas Stotz
Guianan Red-Cotinga,https://ebird.org/species/gurcot1,# 数量:  1,1983-03-19 06:00,观察者:  Douglas Stotz
Cinnamon Manakin-Tyrant,https://ebird.org/species/cinmat1,# 数量:  1,1983-03-10 10:00,观察者:  David Willard
Stripe-throated Wren,https://ebird.org/species/sttwre1,# 数量:  1,1983-03-09 00:00,观察者:  Paul Mackenzie
Dwarf Koel,https://ebird.org/species/dwakoe1,# 数量:  X,1983-02-26 00:00,观察者:  Nige Hartley
Green Indigobird,https://ebird.org/species/greind1,# 数量:  X,1983-02-12 00:00,观察者:  William Stephens
Blue-capped Hummingbird,https://ebird.org/species/blchum2,# 数量:  1,1983-02-06 00:00,观察者:  David DeSante
Matsudaira's Storm-Petrel,https://ebird.org/species/maspet2,# 数量:  1,1983-01-31 10:00,观察者:  George Malosh
Snares Penguin,https://ebird.org/species/snapen1,# 数量:  X,1983-01-26 00:00,观察者:  Colin Miskelly
Fulmar Prion,https://ebird.org/species/fulpri1,# 数量:  3,1983-01-26 00:00,观察者:  Colin Miskelly
Marsh Seedeater,https://ebird.org/species/marsee1,# 数量:  1,1983-01-21 08:18,观察者:  Daniel Luciano
Longuemare's Sunangel,https://ebird.org/species/amtsun2,# 数量:  1,1983-01-02 00:00,观察者:  Chris Balchin
Rusty-faced Parrot,https://ebird.org/species/rufpar2,# 数量:  2,1983-01-02 00:00,观察者:  Chris Balchin
Dybowski's Twinspot,https://ebird.org/species/dybtwi1,# 数量:  2,1982-12-20 10:00,观察者:  Malcolm Hodges
Chapin's Flycatcher,https://ebird.org/species/chafly1,# 数量:  1,1982-12-19 15:15,观察者:  Phil Gregory | Sicklebill Safaris | www.birder.travel
Ochre-breasted Catbird,https://ebird.org/species/ocbcat1,# 数量:  X,1982-12-19 00:00,观察者:  Nige Hartley
Green Inca,https://ebird.org/species/colinc4,# 数量:  2,1982-12-10 07:45,观察者:  Rose Ann Rowlett
Merida Tapaculo,https://ebird.org/species/mertap1,# 数量:  1,1982-12-09 12:00,观察者:  Rose Ann Rowlett
Red-fronted Antpecker,https://ebird.org/species/refant1,# 数量:  1,1982-12-05 08:00,观察者:  Malcolm Hodges
Flame-breasted Fruit-Dove,https://ebird.org/species/fbfdov1,# 数量:  3,1982-12-04 07:00,观察者:  Stephen Gast
Papuan Boobook,https://ebird.org/species/junhao1,# 数量:  1,1982-11-20 10:00,观察者:  Peter Kaestner
Olive Straightbill,https://ebird.org/species/olistr1,# 数量:  X,1982-11-20 10:00,观察者:  Peter Kaestner
Lesser Ground-Robin,https://ebird.org/species/legrob1,# 数量:  X,1982-11-20 10:00,观察者:  Peter Kaestner
New Guinea Bronzewing,https://ebird.org/species/negbro1,# 数量:  X,1982-11-14 06:00,观察者:  James Hammersley
Maxwell's Black Weaver,https://ebird.org/species/mabwea1,# 数量:  1,1982-11-13 08:30,观察者:  Malcolm Hodges
Rufescent Imperial-Pigeon,https://ebird.org/species/rufimp1,# 数量:  X,1982-11-13 00:00,观察者:  Nige Hartley
Sharpe's Apalis,https://ebird.org/species/shaapa2,# 数量:  5,1982-11-07 07:30,观察者:  Malcolm Hodges
Forest Scimitarbill,https://ebird.org/species/forwoo1,# 数量:  1,1982-10-31 06:30,观察者:  Malcolm Hodges
Black-eared Miner,https://ebird.org/species/blemin1,# 数量:  2,1982-10-25 00:00,观察者:  Kevin Bartram
Seychelles Scops-Owl,https://ebird.org/species/sesowl1,# 数量:  2,1982-10-24 19:00,观察者:  Werner Nezadal
Seychelles White-eye,https://ebird.org/species/seywhe1,# 数量:  4,1982-10-24 13:00,观察者:  Werner Nezadal
Rock Eagle-Owl,https://ebird.org/species/roeowl1,# 数量:  1,1982-10-22 00:00,观察者:  Arend van Riessen
Pygmy Lorikeet,https://ebird.org/species/pyglor1,# 数量:  X,1982-10-21 06:00,观察者:  Peter Kaestner
Spotted Jewel-babbler,https://ebird.org/species/spjbab1,# 数量:  X,1982-10-21 06:00,观察者:  Peter Kaestner
Papuan Sittella,https://ebird.org/species/varsit1,# 数量:  X,1982-10-21 06:00,观察者:  Peter Kaestner
Hooded Berryeater,https://ebird.org/species/hoober2,# 数量:  X,1982-10-16 00:00,观察者:  Martha Argel
Okinawa Rail,https://ebird.org/species/okirai1,# 数量:  2,1982-10-10 05:45,观察者:  Doug McWhirter
Brown-banded Puffbird,https://ebird.org/species/brbpuf1,# 数量:  1,1982-10-09 07:15,观察者:  David Pearson
Kawall's Parrot,https://ebird.org/species/kawpar1,# 数量:  2,1982-10-09 07:15,观察者:  David Pearson
Zimmer's Woodcreeper,https://ebird.org/species/zimwoo2,# 数量:  1,1982-10-09 07:15,观察者:  David Pearson
Snoring Rail,https://ebird.org/species/plarai1,# 数量:  1,1982-10-08 06:00,观察者:  David Bishop
Brazilian Tinamou,https://ebird.org/species/bratin1,# 数量:  1,1982-10-06 06:15,观察者:  David Pearson
White-crested Guan,https://ebird.org/species/whcgua1,# 数量:  2,1982-10-06 06:15,观察者:  David Pearson
Brown-chested Barbet,https://ebird.org/species/brcbar1,# 数量:  1,1982-10-06 06:15,观察者:  David Pearson
Gould's Toucanet,https://ebird.org/species/goutou1,# 数量:  1,1982-10-06 06:15,观察者:  David Pearson
Vulturine Parrot,https://ebird.org/species/vulpar1,# 数量:  2,1982-10-06 06:15,观察者:  David Pearson
Crimson-bellied Parakeet,https://ebird.org/species/crbpar1,# 数量:  2,1982-10-06 06:15,观察者:  David Pearson
Santarem Parakeet,https://ebird.org/species/sanpar2,# 数量:  3,1982-10-06 06:15,观察者:  David Pearson
Natterer's Slaty-Antshrike,https://ebird.org/species/natsla1,# 数量:  1,1982-10-06 06:15,观察者:  David Pearson
Spix's Warbling-Antbird,https://ebird.org/species/spiwaa1,# 数量:  1,1982-10-06 06:15,观察者:  David Pearson
Harlequin Antbird,https://ebird.org/species/harant1,# 数量:  1,1982-10-06 06:15,观察者:  David Pearson
Tapajos Antpitta,https://ebird.org/species/thlant3,# 数量:  1,1982-10-06 06:15,观察者:  David Pearson
Snow-capped Manakin,https://ebird.org/species/sncman1,# 数量:  2,1982-10-06 06:15,观察者:  David Pearson
White-tailed Cotinga,https://ebird.org/species/whtcot1,# 数量:  1,1982-10-06 06:15,观察者:  David Pearson
Snethlage's Tody-Tyrant,https://ebird.org/species/snttyr1,# 数量:  1,1982-10-06 06:15,观察者:  David Pearson
Rufous-headed Tailorbird,https://ebird.org/species/ruhtai2,# 数量:  2,1982-09-30 00:00,观察者:  Howie Nielsen
Red-eared Parrotfinch,https://ebird.org/species/reepar2,# 数量:  1,1982-09-30 00:00,观察者:  Howie Nielsen
Wilson's Indigobird,https://ebird.org/species/pawind1,# 数量:  3,1982-09-25 16:30,观察者:  Malcolm Hodges
Copper-tailed Starling,https://ebird.org/species/ctgsta1,# 数量:  1,1982-09-25 06:30,观察者:  Malcolm Hodges
Eyrean Grasswren,https://ebird.org/species/eyrgra1,# 数量:  2,1982-09-24 15:00,观察者:  Alistair and Carmen Drake
Micronesian Megapode,https://ebird.org/species/micscr1,# 数量:  3,1982-09-15 14:00,观察者:  Peter Kaestner
Long-crested Pygmy-Tyrant,https://ebird.org/species/lcptyr1,# 数量:  1,1982-09-15 05:20,观察者:  Scott Robinson
Mindanao Racquet-tail,https://ebird.org/species/mirtai1,# 数量:  X,1982-09-10 00:00,观察者:  Howie Nielsen
Eared Pitta,https://ebird.org/species/earpit1,# 数量:  1,1982-09-07 06:00,观察者:  Ruben Sven Eric Swanqvist
Buff-cheeked Greenlet,https://ebird.org/species/bucgre1,# 数量:  1,1982-09-05 00:00,观察者:  Sue Keller
Lesser Seedcracker,https://ebird.org/species/lessee1,# 数量:  X,1982-08-28 09:00,观察者:  J. Micheal Patterson
Brown-headed Paradise-Kingfisher,https://ebird.org/species/bhpkin1,# 数量:  X,1982-08-21 06:00,观察者:  James Hammersley
Blue-collared Parrot,https://ebird.org/species/blcpar3,# 数量:  X,1982-08-21 06:00,观察者:  James Hammersley
Varzea Thrush,https://ebird.org/species/hauthr3,# 数量:  2,1982-08-17 06:00,观察者:  Gary Rosenberg
Rufous-fronted Antthrush,https://ebird.org/species/rufant3,# 数量:  X,1982-08-17 00:00,观察者:  Ted Parker
Colombian Chachalaca,https://ebird.org/species/colcha1,# 数量:  1,1982-08-16 10:00,观察者:  David Smith
Seychelles Parrot,https://ebird.org/species/seypar1,# 数量:  3,1982-08-13 10:00,观察者:  Jean Brandt
Thicket Antpitta,https://ebird.org/species/thiant1,# 数量:  X,1982-08-10 00:00,观察者:  Mark Robbins
Olive-spotted Hummingbird,https://ebird.org/species/olshum1,# 数量:  1,1982-08-09 06:00,观察者:  Gary Rosenberg
Parker's Spinetail,https://ebird.org/species/parspi1,# 数量:  1,1982-08-09 06:00,观察者:  Gary Rosenberg
Olive-headed Weaver,https://ebird.org/species/olhwea1,# 数量:  X,1982-08-07 00:00,观察者:  William Stephens
Black-billed Flycatcher,https://ebird.org/species/blbfly1,# 数量:  1,1982-08-06 07:00,观察者:  Mark Robbins
Black-crowned Antpitta,https://ebird.org/species/blcant1,# 数量:  X,1982-08-01 06:00,观察者:  David Braun
Ashy Thrush,https://ebird.org/species/ashthr1,# 数量:  1,1982-08-01 06:00,观察者:  Stephen Gast
Viridian Dacnis,https://ebird.org/species/virdac1,# 数量:  X,1982-08-01 06:00,观察者:  David Braun
Rufous-shafted Woodstar,https://ebird.org/species/ruswoo1,# 数量:  1,1982-08-01 00:00,观察者:  Mitch Cruzan
Black-necked Red-Cotinga,https://ebird.org/species/bnrcot1,# 数量:  1,1982-07-29 06:00,观察者:  Gary Rosenberg
Choco Tapaculo,https://ebird.org/species/chotap1,# 数量:  X,1982-07-28 07:30,观察者:  Mark Robbins
Pirre Warbler,https://ebird.org/species/pirwar1,# 数量:  X,1982-07-25 07:30,观察者:  Mark Robbins
White-tailed Alethe,https://ebird.org/species/ficale3,# 数量:  2,1982-07-24 08:30,观察者:  Malcolm Hodges
